Academy ID,Academy Name,Slug,Latitude,Longitude,Description,Sport,Address,City,State,Contact Number,Google Maps Link,Academy Image,Coach Name,Coach Sport,Coach Experience,Coach Academy,Fees,Facilities,Batch Timings,Age Groups,Gender,Batch Capacity,Certifications,Rating,Reviews,Verified,Social Links
8cae6962-2b8e-4970-8087-5e4d70a64754,Star Sports Academy Aizawl 586,star-sports-academy-aizawl-586,23.718287,92.765979,Professional Basketball coaching academy offering structured training programs.,Basketball,"Plot 59, Champions Street, Aizawl",Aizawl,Mizoram,+918716343992,"https://maps.google.com/?q=23.718287,92.765979",https://picsum.photos/seed/star-sports-academy-aizawl-586/800/600,Vikram Patel,Basketball,9 Years,Star Sports Academy Aizawl 586,₹6854/month,"Indoor Court, Locker Rooms, Outdoor Court, Fitness Center",5:30 AM - 7:30 AM,18+,Girls,54,Basketball Federation Certified,4.5,242,True,"{""instagram"": ""https://instagram.com/star-sports-academy-aizawl-586"", ""facebook"": ""https://facebook.com/star-sports-academy-aizawl-586"", ""youtube"": ""https://youtube.com/@star-sports-academy-aizawl-586""}"
d1439b3a-5c37-4b91-9b77-71014dd43d48,Elite Training Center Aizawl 587,elite-training-center-aizawl-587,23.702332,92.670661,Professional Basketball coaching academy offering structured training programs.,Basketball,"Plot 868, Champions Street, Aizawl",Aizawl,Mizoram,+918473605337,"https://maps.google.com/?q=23.702332,92.670661",https://picsum.photos/seed/elite-training-center-aizawl-587/800/600,Kiran Rao,Basketball,10 Years,Elite Training Center Aizawl 587,₹6083/month,"Indoor Court, Locker Rooms, Outdoor Court, Fitness Center",6:00 PM - 8:00 PM,All Ages,Boys,66,Basketball Federation Certified,4.9,125,True,"{""instagram"": ""https://instagram.com/elite-training-center-aizawl-587"", ""facebook"": ""https://facebook.com/elite-training-center-aizawl-587"", ""youtube"": ""https://youtube.com/@elite-training-center-aizawl-587""}"
da1278b2-f6a1-4c71-af9d-3b322d305870,Champion Sports Academy Aizawl 588,champion-sports-academy-aizawl-588,23.720383,92.724839,Professional Swimming coaching academy offering structured training programs.,Swimming,"Plot 425, Ring Road, Aizawl",Aizawl,Mizoram,+916895892224,"https://maps.google.com/?q=23.720383,92.724839",https://picsum.photos/seed/champion-sports-academy-aizawl-588/800/600,Tarun Verma,Swimming,13 Years,Champion Sports Academy Aizawl 588,₹5064/month,"Kids Pool, Lifeguard Support, Changing Rooms, Olympic Pool",6:00 AM - 8:00 AM,All Ages,Mixed,60,Swimming Federation Certified,4.1,271,True,"{""instagram"": ""https://instagram.com/champion-sports-academy-aizawl-588"", ""facebook"": ""https://facebook.com/champion-sports-academy-aizawl-588"", ""youtube"": ""https://youtube.com/@champion-sports-academy-aizawl-588""}"
07f4b106-9f7c-499d-b0b2-a7cd76a28e4b,Champion Performance Academy Aizawl 589,champion-performance-academy-aizawl-589,23.73278,92.682791,Professional Football coaching academy offering structured training programs.,Football,"Plot 802, Ring Road, Aizawl",Aizawl,Mizoram,+918668463493,"https://maps.google.com/?q=23.73278,92.682791",https://picsum.photos/seed/champion-performance-academy-aizawl-589/800/600,Sanjay Nair,Football,17 Years,Champion Performance Academy Aizawl 589,₹5527/month,"Natural Grass Ground, Training Cones, Fitness Center, Locker Rooms",6:00 PM - 8:00 PM,15-18,Girls,41,"AIFF D License, AIFF C License",3.8,460,True,"{""instagram"": ""https://instagram.com/champion-performance-academy-aizawl-589"", ""facebook"": ""https://facebook.com/champion-performance-academy-aizawl-589"", ""youtube"": ""https://youtube.com/@champion-performance-academy-aizawl-589""}"
b9304009-b5f5-496d-b239-c22af7238861,Pro Sports Club Aizawl 590,pro-sports-club-aizawl-590,23.705352,92.71581,Professional Basketball coaching academy offering structured training programs.,Basketball,"Plot 749, Main Road, Aizawl",Aizawl,Mizoram,+916162935486,"https://maps.google.com/?q=23.705352,92.71581",https://picsum.photos/seed/pro-sports-club-aizawl-590/800/600,Tarun Pillai,Basketball,11 Years,Pro Sports Club Aizawl 590,₹3002/month,"Indoor Court, Locker Rooms, Outdoor Court, Fitness Center",4:00 PM - 6:00 PM,All Ages,Girls,42,Basketball Federation Certified,4.7,421,False,"{""instagram"": ""https://instagram.com/pro-sports-club-aizawl-590"", ""facebook"": ""https://facebook.com/pro-sports-club-aizawl-590"", ""youtube"": ""https://youtube.com/@pro-sports-club-aizawl-590""}"
42b73c3e-0c77-4897-ae96-de2c0861513b,Legend Athletic Center Aizawl 591,legend-athletic-center-aizawl-591,23.688244,92.706497,Professional Football coaching academy offering structured training programs.,Football,"Plot 435, Sports Hub, Aizawl",Aizawl,Mizoram,+919502102898,"https://maps.google.com/?q=23.688244,92.706497",https://picsum.photos/seed/legend-athletic-center-aizawl-591/800/600,Kiran Mishra,Football,23 Years,Legend Athletic Center Aizawl 591,₹4015/month,"Natural Grass Ground, Flood Lights, Training Cones, Locker Rooms",5:00 PM - 7:00 PM,5-10,Boys,77,"AIFF D License, AIFF C License",4.4,180,True,"{""instagram"": ""https://instagram.com/legend-athletic-center-aizawl-591"", ""facebook"": ""https://facebook.com/legend-athletic-center-aizawl-591"", ""youtube"": ""https://youtube.com/@legend-athletic-center-aizawl-591""}"
690252ad-03d6-4e8a-b325-ae7ce49273aa,Royal Sports Academy Aizawl 592,royal-sports-academy-aizawl-592,23.771521,92.679625,Professional Football coaching academy offering structured training programs.,Football,"Plot 68, Victory Avenue, Aizawl",Aizawl,Mizoram,+916357248522,"https://maps.google.com/?q=23.771521,92.679625",https://picsum.photos/seed/royal-sports-academy-aizawl-592/800/600,Ravi Yadav,Football,13 Years,Royal Sports Academy Aizawl 592,₹5909/month,"Flood Lights, Fitness Center, Natural Grass Ground, Training Cones",5:00 PM - 7:00 PM,18+,Mixed,69,"AIFF D License, AIFF C License",4.2,225,False,"{""instagram"": ""https://instagram.com/royal-sports-academy-aizawl-592"", ""facebook"": ""https://facebook.com/royal-sports-academy-aizawl-592"", ""youtube"": ""https://youtube.com/@royal-sports-academy-aizawl-592""}"
42c8dda6-dc98-49f3-9435-5afefe3fc15a,Royal Sports Institute Aizawl 593,royal-sports-institute-aizawl-593,23.766167,92.749622,Professional Football coaching academy offering structured training programs.,Football,"Plot 25, Sports Complex, Aizawl",Aizawl,Mizoram,+917059142574,"https://maps.google.com/?q=23.766167,92.749622",https://picsum.photos/seed/royal-sports-institute-aizawl-593/800/600,Mahesh Gupta,Football,10 Years,Royal Sports Institute Aizawl 593,₹7594/month,"Locker Rooms, Training Cones, Flood Lights, Fitness Center",6:00 PM - 8:00 PM,5-10,Boys,35,"AIFF D License, AIFF C License",4.8,405,True,"{""instagram"": ""https://instagram.com/royal-sports-institute-aizawl-593"", ""facebook"": ""https://facebook.com/royal-sports-institute-aizawl-593"", ""youtube"": ""https://youtube.com/@royal-sports-institute-aizawl-593""}"
6d152c68-b8bc-414c-bf26-0c61735d2206,Victory Training Center Aizawl 594,victory-training-center-aizawl-594,23.680988,92.755692,Professional Tennis coaching academy offering structured training programs.,Tennis,"Plot 824, Sports Hub, Aizawl",Aizawl,Mizoram,+918637945662,"https://maps.google.com/?q=23.680988,92.755692",https://picsum.photos/seed/victory-training-center-aizawl-594/800/600,Prakash Singh,Tennis,9 Years,Victory Training Center Aizawl 594,₹6903/month,"Fitness Center, Ball Machine, Hard Court, Clay Court",5:00 PM - 7:00 PM,10-15,Girls,99,AITA Certified Coach,3.5,156,True,"{""instagram"": ""https://instagram.com/victory-training-center-aizawl-594"", ""facebook"": ""https://facebook.com/victory-training-center-aizawl-594"", ""youtube"": ""https://youtube.com/@victory-training-center-aizawl-594""}"
3a61c853-c28d-44bb-bb7a-70f39a2c47f7,Victory Sports Club Aizawl 595,victory-sports-club-aizawl-595,23.726459,92.743036,Professional Tennis coaching academy offering structured training programs.,Tennis,"Plot 918, Victory Avenue, Aizawl",Aizawl,Mizoram,+917050631828,"https://maps.google.com/?q=23.726459,92.743036",https://picsum.photos/seed/victory-sports-club-aizawl-595/800/600,Tarun Choudhary,Tennis,11 Years,Victory Sports Club Aizawl 595,₹5587/month,"Hard Court, Clay Court, Ball Machine, Fitness Center",4:00 PM - 6:00 PM,5-10,Girls,29,AITA Certified Coach,4.9,101,False,"{""instagram"": ""https://instagram.com/victory-sports-club-aizawl-595"", ""facebook"": ""https://facebook.com/victory-sports-club-aizawl-595"", ""youtube"": ""https://youtube.com/@victory-sports-club-aizawl-595""}"
56d413cd-1533-41ca-80f7-4e4aa0408aec,Dynamic Sports Institute Dimapur 596,dynamic-sports-institute-dimapur-596,25.880777,93.686208,Professional Swimming coaching academy offering structured training programs.,Swimming,"Plot 460, Central Park, Dimapur",Dimapur,Nagaland,+918858186127,"https://maps.google.com/?q=25.880777,93.686208",https://picsum.photos/seed/dynamic-sports-institute-dimapur-596/800/600,Tarun Reddy,Swimming,12 Years,Dynamic Sports Institute Dimapur 596,₹4345/month,"Kids Pool, Lifeguard Support, Changing Rooms, Olympic Pool",5:30 AM - 7:30 AM,5-10,Mixed,44,Swimming Federation Certified,4.5,411,False,"{""instagram"": ""https://instagram.com/dynamic-sports-institute-dimapur-596"", ""facebook"": ""https://facebook.com/dynamic-sports-institute-dimapur-596"", ""youtube"": ""https://youtube.com/@dynamic-sports-institute-dimapur-596""}"
49d48166-2eda-4a16-93cd-2ecabd6d8822,Royal Sports Academy Dimapur 597,royal-sports-academy-dimapur-597,25.883755,93.750729,Professional Volleyball coaching academy offering structured training programs.,Volleyball,"Plot 216, Sports Nagar, Dimapur",Dimapur,Nagaland,+917010823514,"https://maps.google.com/?q=25.883755,93.750729",https://picsum.photos/seed/royal-sports-academy-dimapur-597/800/600,Harish Joshi,Volleyball,4 Years,Royal Sports Academy Dimapur 597,₹3909/month,"Sand Court, Fitness Center, Flood Lights, Indoor Court",6:00 PM - 8:00 PM,18+,Girls,65,Volleyball Federation Certified,4.8,319,False,"{""instagram"": ""https://instagram.com/royal-sports-academy-dimapur-597"", ""facebook"": ""https://facebook.com/royal-sports-academy-dimapur-597"", ""youtube"": ""https://youtube.com/@royal-sports-academy-dimapur-597""}"
d1248e49-4872-4d97-a5a6-6f41217c62a4,Elite Sports Institute Kohima 598,elite-sports-institute-kohima-598,25.67173,94.119777,Professional Tennis coaching academy offering structured training programs.,Tennis,"Plot 303, Champions Street, Kohima",Kohima,Nagaland,+919520087167,"https://maps.google.com/?q=25.67173,94.119777",https://picsum.photos/seed/elite-sports-institute-kohima-598/800/600,Vikram Sharma,Tennis,23 Years,Elite Sports Institute Kohima 598,₹8323/month,"Hard Court, Ball Machine, Clay Court, Fitness Center",4:00 PM - 6:00 PM,10-15,Girls,85,AITA Certified Coach,4.0,115,False,"{""instagram"": ""https://instagram.com/elite-sports-institute-kohima-598"", ""facebook"": ""https://facebook.com/elite-sports-institute-kohima-598"", ""youtube"": ""https://youtube.com/@elite-sports-institute-kohima-598""}"
18c2306a-bf1a-4695-9dbc-3958230a8a6c,Elite Performance Academy Dimapur 599,elite-performance-academy-dimapur-599,25.888201,93.705394,Professional Cricket coaching academy offering structured training programs.,Cricket,"Plot 162, Central Park, Dimapur",Dimapur,Nagaland,+917483161058,"https://maps.google.com/?q=25.888201,93.705394",https://picsum.photos/seed/elite-performance-academy-dimapur-599/800/600,Naveen Verma,Cricket,10 Years,Elite Performance Academy Dimapur 599,₹5726/month,"Turf Nets, Bowling Machine, Gym, Video Analysis",6:00 AM - 8:00 AM,18+,Mixed,38,"BCCI Level 1, BCCI Level 2",4.5,479,False,"{""instagram"": ""https://instagram.com/elite-performance-academy-dimapur-599"", ""facebook"": ""https://facebook.com/elite-performance-academy-dimapur-599"", ""youtube"": ""https://youtube.com/@elite-performance-academy-dimapur-599""}"
8308fda5-cc8f-43dd-89f3-7fe11cbc0db0,National Sports Academy Dimapur 600,national-sports-academy-dimapur-600,25.916506,93.764317,Professional Tennis coaching academy offering structured training programs.,Tennis,"Plot 296, Central Park, Dimapur",Dimapur,Nagaland,+916792948068,"https://maps.google.com/?q=25.916506,93.764317",https://picsum.photos/seed/national-sports-academy-dimapur-600/800/600,Aman Pillai,Tennis,21 Years,National Sports Academy Dimapur 600,₹4742/month,"Hard Court, Clay Court, Fitness Center, Ball Machine",4:00 PM - 6:00 PM,10-15,Girls,66,AITA Certified Coach,4.0,500,True,"{""instagram"": ""https://instagram.com/national-sports-academy-dimapur-600"", ""facebook"": ""https://facebook.com/national-sports-academy-dimapur-600"", ""youtube"": ""https://youtube.com/@national-sports-academy-dimapur-600""}"
23a298aa-9f43-4b97-a233-b1561cbb1ebb,Legend Performance Academy Dimapur 601,legend-performance-academy-dimapur-601,25.955302,93.714705,Professional Athletics coaching academy offering structured training programs.,Athletics,"Plot 746, Central Park, Dimapur",Dimapur,Nagaland,+916298455147,"https://maps.google.com/?q=25.955302,93.714705",https://picsum.photos/seed/legend-performance-academy-dimapur-601/800/600,Harish Choudhary,Athletics,2 Years,Legend Performance Academy Dimapur 601,₹2785/month,"Fitness Center, Running Track, Gym, Recovery Zone",6:00 PM - 8:00 PM,All Ages,Boys,31,Athletics Federation Certified,4.4,224,False,"{""instagram"": ""https://instagram.com/legend-performance-academy-dimapur-601"", ""facebook"": ""https://facebook.com/legend-performance-academy-dimapur-601"", ""youtube"": ""https://youtube.com/@legend-performance-academy-dimapur-601""}"
e1078f27-692b-4a20-bb42-24a50e6c9461,Pro Athletic Center Dimapur 602,pro-athletic-center-dimapur-602,25.926839,93.76131,Professional Football coaching academy offering structured training programs.,Football,"Plot 385, Champions Street, Dimapur",Dimapur,Nagaland,+917491538414,"https://maps.google.com/?q=25.926839,93.76131",https://picsum.photos/seed/pro-athletic-center-dimapur-602/800/600,Rahul Gupta,Football,16 Years,Pro Athletic Center Dimapur 602,₹7150/month,"Flood Lights, Locker Rooms, Training Cones, Fitness Center",5:30 AM - 7:30 AM,All Ages,Mixed,68,"AIFF D License, AIFF C License",4.4,271,True,"{""instagram"": ""https://instagram.com/pro-athletic-center-dimapur-602"", ""facebook"": ""https://facebook.com/pro-athletic-center-dimapur-602"", ""youtube"": ""https://youtube.com/@pro-athletic-center-dimapur-602""}"
b24aa124-bd94-49dd-b182-b2dcad822f7c,Elite Athletic Center Kohima 603,elite-athletic-center-kohima-603,25.717114,94.093063,Professional Basketball coaching academy offering structured training programs.,Basketball,"Plot 735, Main Road, Kohima",Kohima,Nagaland,+917736946050,"https://maps.google.com/?q=25.717114,94.093063",https://picsum.photos/seed/elite-athletic-center-kohima-603/800/600,Lokesh Gupta,Basketball,3 Years,Elite Athletic Center Kohima 603,₹5671/month,"Indoor Court, Fitness Center, Locker Rooms, Outdoor Court",5:30 AM - 7:30 AM,15-18,Boys,29,Basketball Federation Certified,4.4,472,False,"{""instagram"": ""https://instagram.com/elite-athletic-center-kohima-603"", ""facebook"": ""https://facebook.com/elite-athletic-center-kohima-603"", ""youtube"": ""https://youtube.com/@elite-athletic-center-kohima-603""}"
ad94e197-d7f9-4eab-b033-cd16cdaf4cfc,Pro Performance Academy Kohima 604,pro-performance-academy-kohima-604,25.722745,94.150768,Professional Badminton coaching academy offering structured training programs.,Badminton,"Plot 422, Ring Road, Kohima",Kohima,Nagaland,+919901714108,"https://maps.google.com/?q=25.722745,94.150768",https://picsum.photos/seed/pro-performance-academy-kohima-604/800/600,Ajay Pillai,Badminton,13 Years,Pro Performance Academy Kohima 604,₹6372/month,"Shuttle Supply, Fitness Center, Wooden Courts, Indoor Courts",5:30 AM - 7:30 AM,15-18,Boys,26,BAI Certified Coach,4.1,221,False,"{""instagram"": ""https://instagram.com/pro-performance-academy-kohima-604"", ""facebook"": ""https://facebook.com/pro-performance-academy-kohima-604"", ""youtube"": ""https://youtube.com/@pro-performance-academy-kohima-604""}"
4bd80b56-41c3-42b2-b4d4-e42ae53c6b89,Master Sports Club Kohima 605,master-sports-club-kohima-605,25.651426,94.15751,Professional Swimming coaching academy offering structured training programs.,Swimming,"Plot 429, Sports Complex, Kohima",Kohima,Nagaland,+919637363705,"https://maps.google.com/?q=25.651426,94.15751",https://picsum.photos/seed/master-sports-club-kohima-605/800/600,Arjun Pillai,Swimming,23 Years,Master Sports Club Kohima 605,₹4530/month,"Olympic Pool, Lifeguard Support, Kids Pool, Changing Rooms",5:30 AM - 7:30 AM,10-15,Boys,45,Swimming Federation Certified,3.5,25,False,"{""instagram"": ""https://instagram.com/master-sports-club-kohima-605"", ""facebook"": ""https://facebook.com/master-sports-club-kohima-605"", ""youtube"": ""https://youtube.com/@master-sports-club-kohima-605""}"
2f0ef79b-2589-48fe-b7dc-1e0f90fa7248,Pro Sports Club Kohima 606,pro-sports-club-kohima-606,25.676552,94.103288,Professional Tennis coaching academy offering structured training programs.,Tennis,"Plot 275, Stadium Road, Kohima",Kohima,Nagaland,+918224309536,"https://maps.google.com/?q=25.676552,94.103288",https://picsum.photos/seed/pro-sports-club-kohima-606/800/600,Suresh Rao,Tennis,15 Years,Pro Sports Club Kohima 606,₹9657/month,"Hard Court, Clay Court, Ball Machine, Fitness Center",4:00 PM - 6:00 PM,15-18,Boys,72,AITA Certified Coach,4.3,176,False,"{""instagram"": ""https://instagram.com/pro-sports-club-kohima-606"", ""facebook"": ""https://facebook.com/pro-sports-club-kohima-606"", ""youtube"": ""https://youtube.com/@pro-sports-club-kohima-606""}"
64f8c78a-c99b-499d-82cb-728be09ee3b4,Victory Athletic Center Kohima 607,victory-athletic-center-kohima-607,25.641424,94.103143,Professional Swimming coaching academy offering structured training programs.,Swimming,"Plot 843, Sports Complex, Kohima",Kohima,Nagaland,+919171059541,"https://maps.google.com/?q=25.641424,94.103143",https://picsum.photos/seed/victory-athletic-center-kohima-607/800/600,Lokesh Mishra,Swimming,17 Years,Victory Athletic Center Kohima 607,₹4691/month,"Lifeguard Support, Olympic Pool, Changing Rooms, Kids Pool",6:00 AM - 8:00 AM,15-18,Boys,98,Swimming Federation Certified,4.7,306,True,"{""instagram"": ""https://instagram.com/victory-athletic-center-kohima-607"", ""facebook"": ""https://facebook.com/victory-athletic-center-kohima-607"", ""youtube"": ""https://youtube.com/@victory-athletic-center-kohima-607""}"
227cb813-1731-4112-b373-dadd0cedb7b0,Future Sports Academy Kohima 608,future-sports-academy-kohima-608,25.637288,94.109557,Professional Volleyball coaching academy offering structured training programs.,Volleyball,"Plot 308, Victory Avenue, Kohima",Kohima,Nagaland,+918017217470,"https://maps.google.com/?q=25.637288,94.109557",https://picsum.photos/seed/future-sports-academy-kohima-608/800/600,Suresh Nair,Volleyball,25 Years,Future Sports Academy Kohima 608,₹5955/month,"Fitness Center, Flood Lights, Indoor Court, Sand Court",6:00 AM - 8:00 AM,All Ages,Mixed,28,Volleyball Federation Certified,4.6,270,True,"{""instagram"": ""https://instagram.com/future-sports-academy-kohima-608"", ""facebook"": ""https://facebook.com/future-sports-academy-kohima-608"", ""youtube"": ""https://youtube.com/@future-sports-academy-kohima-608""}"
a75f25e8-0c68-427b-8ffa-ee947e6a811a,Pro Sports Institute Dimapur 609,pro-sports-institute-dimapur-609,25.895167,93.719335,Professional Athletics coaching academy offering structured training programs.,Athletics,"Plot 274, Athletic Colony, Dimapur",Dimapur,Nagaland,+918923657014,"https://maps.google.com/?q=25.895167,93.719335",https://picsum.photos/seed/pro-sports-institute-dimapur-609/800/600,Ajay Patel,Athletics,14 Years,Pro Sports Institute Dimapur 609,₹2189/month,"Running Track, Fitness Center, Recovery Zone, Gym",6:00 AM - 8:00 AM,All Ages,Boys,82,Athletics Federation Certified,4.9,405,False,"{""instagram"": ""https://instagram.com/pro-sports-institute-dimapur-609"", ""facebook"": ""https://facebook.com/pro-sports-institute-dimapur-609"", ""youtube"": ""https://youtube.com/@pro-sports-institute-dimapur-609""}"
721d21e3-dbbc-4031-896a-6103e8b43130,Star Performance Academy Dimapur 610,star-performance-academy-dimapur-610,25.863318,93.711685,Professional Tennis coaching academy offering structured training programs.,Tennis,"Plot 291, Sports Hub, Dimapur",Dimapur,Nagaland,+917184430217,"https://maps.google.com/?q=25.863318,93.711685",https://picsum.photos/seed/star-performance-academy-dimapur-610/800/600,Vikram Mishra,Tennis,14 Years,Star Performance Academy Dimapur 610,₹4361/month,"Hard Court, Ball Machine, Fitness Center, Clay Court",4:00 PM - 6:00 PM,15-18,Boys,70,AITA Certified Coach,4.9,156,False,"{""instagram"": ""https://instagram.com/star-performance-academy-dimapur-610"", ""facebook"": ""https://facebook.com/star-performance-academy-dimapur-610"", ""youtube"": ""https://youtube.com/@star-performance-academy-dimapur-610""}"
337e1037-2394-4cc9-aba4-7831ac7e08de,Legend Sports Institute Kohima 611,legend-sports-institute-kohima-611,25.709799,94.131456,Professional Tennis coaching academy offering structured training programs.,Tennis,"Plot 621, Main Road, Kohima",Kohima,Nagaland,+918943626585,"https://maps.google.com/?q=25.709799,94.131456",https://picsum.photos/seed/legend-sports-institute-kohima-611/800/600,Kiran Pillai,Tennis,4 Years,Legend Sports Institute Kohima 611,₹8262/month,"Fitness Center, Hard Court, Ball Machine, Clay Court",5:00 PM - 7:00 PM,10-15,Mixed,44,AITA Certified Coach,4.3,150,True,"{""instagram"": ""https://instagram.com/legend-sports-institute-kohima-611"", ""facebook"": ""https://facebook.com/legend-sports-institute-kohima-611"", ""youtube"": ""https://youtube.com/@legend-sports-institute-kohima-611""}"
244ed965-323c-4358-a2e3-8d06414b95cb,Master Sports Institute Dimapur 612,master-sports-institute-dimapur-612,25.879532,93.728946,Professional Athletics coaching academy offering structured training programs.,Athletics,"Plot 891, Sports Hub, Dimapur",Dimapur,Nagaland,+919347392314,"https://maps.google.com/?q=25.879532,93.728946",https://picsum.photos/seed/master-sports-institute-dimapur-612/800/600,Sanjay Pillai,Athletics,16 Years,Master Sports Institute Dimapur 612,₹3799/month,"Running Track, Fitness Center, Gym, Recovery Zone",4:00 PM - 6:00 PM,5-10,Mixed,27,Athletics Federation Certified,4.0,151,False,"{""instagram"": ""https://instagram.com/master-sports-institute-dimapur-612"", ""facebook"": ""https://facebook.com/master-sports-institute-dimapur-612"", ""youtube"": ""https://youtube.com/@master-sports-institute-dimapur-612""}"
f086f2b0-bcb5-4742-a0ef-72d8f9b40f1d,National Performance Academy Kohima 613,national-performance-academy-kohima-613,25.642825,94.154042,Professional Volleyball coaching academy offering structured training programs.,Volleyball,"Plot 706, Victory Avenue, Kohima",Kohima,Nagaland,+917372953415,"https://maps.google.com/?q=25.642825,94.154042",https://picsum.photos/seed/national-performance-academy-kohima-613/800/600,Tarun Nair,Volleyball,3 Years,National Performance Academy Kohima 613,₹3924/month,"Sand Court, Fitness Center, Flood Lights, Indoor Court",6:00 PM - 8:00 PM,All Ages,Boys,96,Volleyball Federation Certified,4.5,153,False,"{""instagram"": ""https://instagram.com/national-performance-academy-kohima-613"", ""facebook"": ""https://facebook.com/national-performance-academy-kohima-613"", ""youtube"": ""https://youtube.com/@national-performance-academy-kohima-613""}"
ab6c03eb-d13e-4689-bb84-e76bcc5f9a52,Champion Sports Academy Kohima 614,champion-sports-academy-kohima-614,25.684858,94.130785,Professional Cricket coaching academy offering structured training programs.,Cricket,"Plot 829, Sports Complex, Kohima",Kohima,Nagaland,+917383878830,"https://maps.google.com/?q=25.684858,94.130785",https://picsum.photos/seed/champion-sports-academy-kohima-614/800/600,Ajay Patel,Cricket,18 Years,Champion Sports Academy Kohima 614,₹8501/month,"Video Analysis, Turf Nets, Gym, Bowling Machine",5:30 AM - 7:30 AM,15-18,Mixed,49,"BCCI Level 1, BCCI Level 2",4.0,44,False,"{""instagram"": ""https://instagram.com/champion-sports-academy-kohima-614"", ""facebook"": ""https://facebook.com/champion-sports-academy-kohima-614"", ""youtube"": ""https://youtube.com/@champion-sports-academy-kohima-614""}"
6289c665-3da5-44fb-a146-dd570e024705,Royal Performance Academy Kohima 615,royal-performance-academy-kohima-615,25.71681,94.137603,Professional Football coaching academy offering structured training programs.,Football,"Plot 652, Stadium Road, Kohima",Kohima,Nagaland,+918320884397,"https://maps.google.com/?q=25.71681,94.137603",https://picsum.photos/seed/royal-performance-academy-kohima-615/800/600,Naveen Yadav,Football,12 Years,Royal Performance Academy Kohima 615,₹2508/month,"Fitness Center, Locker Rooms, Training Cones, Flood Lights",6:00 AM - 8:00 AM,15-18,Boys,83,"AIFF D License, AIFF C License",4.2,15,False,"{""instagram"": ""https://instagram.com/royal-performance-academy-kohima-615"", ""facebook"": ""https://facebook.com/royal-performance-academy-kohima-615"", ""youtube"": ""https://youtube.com/@royal-performance-academy-kohima-615""}"
2a9254d6-1f35-492d-888f-ff25aa4a7d71,Prime Performance Academy Kohima 616,prime-performance-academy-kohima-616,25.659921,94.144608,Professional Athletics coaching academy offering structured training programs.,Athletics,"Plot 838, Sports Complex, Kohima",Kohima,Nagaland,+917466471162,"https://maps.google.com/?q=25.659921,94.144608",https://picsum.photos/seed/prime-performance-academy-kohima-616/800/600,Deepak Verma,Athletics,7 Years,Prime Performance Academy Kohima 616,₹4938/month,"Gym, Fitness Center, Running Track, Recovery Zone",6:00 PM - 8:00 PM,10-15,Mixed,95,Athletics Federation Certified,3.6,202,True,"{""instagram"": ""https://instagram.com/prime-performance-academy-kohima-616"", ""facebook"": ""https://facebook.com/prime-performance-academy-kohima-616"", ""youtube"": ""https://youtube.com/@prime-performance-academy-kohima-616""}"
a039dfce-e4f1-4501-b5ae-e28b98f72896,Future Athletic Center Dimapur 617,future-athletic-center-dimapur-617,25.934658,93.736182,Professional Athletics coaching academy offering structured training programs.,Athletics,"Plot 514, Ring Road, Dimapur",Dimapur,Nagaland,+918415298168,"https://maps.google.com/?q=25.934658,93.736182",https://picsum.photos/seed/future-athletic-center-dimapur-617/800/600,Mahesh Sharma,Athletics,15 Years,Future Athletic Center Dimapur 617,₹3525/month,"Fitness Center, Running Track, Recovery Zone, Gym",5:30 AM - 7:30 AM,10-15,Girls,77,Athletics Federation Certified,3.7,196,False,"{""instagram"": ""https://instagram.com/future-athletic-center-dimapur-617"", ""facebook"": ""https://facebook.com/future-athletic-center-dimapur-617"", ""youtube"": ""https://youtube.com/@future-athletic-center-dimapur-617""}"
8e7506a0-3fcd-4578-9af6-3aa6f3c7e3c4,Star Sports Club Kohima 618,star-sports-club-kohima-618,25.648678,94.08782,Professional Basketball coaching academy offering structured training programs.,Basketball,"Plot 958, Ring Road, Kohima",Kohima,Nagaland,+918543196733,"https://maps.google.com/?q=25.648678,94.08782",https://picsum.photos/seed/star-sports-club-kohima-618/800/600,Tarun Choudhary,Basketball,20 Years,Star Sports Club Kohima 618,₹2724/month,"Outdoor Court, Fitness Center, Locker Rooms, Indoor Court",4:00 PM - 6:00 PM,5-10,Mixed,99,Basketball Federation Certified,3.5,46,True,"{""instagram"": ""https://instagram.com/star-sports-club-kohima-618"", ""facebook"": ""https://facebook.com/star-sports-club-kohima-618"", ""youtube"": ""https://youtube.com/@star-sports-club-kohima-618""}"
bdcc4f7b-02f9-4fa8-bf6e-ea1ae5e13f30,Future Training Center Dimapur 619,future-training-center-dimapur-619,25.868679,93.743329,Professional Football coaching academy offering structured training programs.,Football,"Plot 953, Victory Avenue, Dimapur",Dimapur,Nagaland,+916733908379,"https://maps.google.com/?q=25.868679,93.743329",https://picsum.photos/seed/future-training-center-dimapur-619/800/600,Deepak Kumar,Football,6 Years,Future Training Center Dimapur 619,₹6814/month,"Fitness Center, Natural Grass Ground, Training Cones, Locker Rooms",6:00 AM - 8:00 AM,5-10,Boys,97,"AIFF D License, AIFF C License",4.8,211,True,"{""instagram"": ""https://instagram.com/future-training-center-dimapur-619"", ""facebook"": ""https://facebook.com/future-training-center-dimapur-619"", ""youtube"": ""https://youtube.com/@future-training-center-dimapur-619""}"
